GAME-ID,DATE,OPENING SPREAD,OPENING TOTAL,CLOSING SPREAD,CLOSING TOTAL,PACE,team,home_away,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOTR,Assists,PF,ST,TO,total_TO,BL,PTS,opp_PTS,POSS,OEFF,DEFF,rest_days,EFG,OREB,FTR,TOVR,opp_EFG,opp_OREB,opp_FTR,opp_TOVR,opp_team,opp_FG,opp_FGA,opp_3P,opp_3PA,opp_FT,opp_FTA,opp_OR,opp_DR,opp_TOT,opp_A,opp_PF,opp_ST,opp_TO,opp_total_TO,opp_BL,opp_POSS,opp_OEFF,opp_DEFF,opp_rest_days,win,EFG_diff
21800266,11/23/2018,-3,214.5,-4.5,209.5,97.62487686,Memphis,R,42,92,9,27,14,18,6,41,47,29,29,6,16,17,7,107,112,107.7941349,99.26328564,103.9017569,1,0.505434783,0.130434783,0.152173913,0.145398563,0.468085106,0.163265306,0.255319149,0.094113621,LA Clippers,40,94,8,23,24,27,8,40,48,26,23,6,11,11,5,107.7941349,103.9017569,99.26328564,2,0,0.037349676
21800267,11/23/2018,3.5,218,3.5,216,90.98418139,Houston,R,41,98,10,36,19,21,17,27,44,22,26,6,14,14,7,111,116,100.4617003,110.489868,115.466889,1,0.469387755,0.326923077,0.193877551,0.115473441,0.494318182,0.341463415,0.329545455,0.117056856,Detroit,40,88,7,27,29,40,14,35,49,18,18,11,13,14,5,100.4617003,115.466889,110.489868,1,0,-0.024930427
21800268,11/23/2018,9.5,219.5,8,223.5,107.1296138,Boston,R,42,91,13,40,17,21,7,36,43,31,29,11,16,16,7,114,96,107.1296138,106.4131531,89.61107632,1,0.532967033,0.166666667,0.186813187,0.137646249,0.469135802,0.12195122,0.24691358,0.182990589,Atlanta,35,81,6,35,20,29,5,35,40,22,26,9,20,21,7,107.1296138,89.61107632,106.4131531,1,1,0.06383123
21800269,11/23/2018,7.5,238,7.5,235,99.78317573,New Orleans,R,40,101,7,28,22,29,20,35,55,26,22,5,14,14,5,109,114,99.78317573,109.236852,114.2477168,1,0.430693069,0.37037037,0.217821782,0.109580463,0.516483516,0.255319149,0.21978022,0.080443332,New York,41,91,12,33,20,27,12,34,46,22,26,9,8,9,10,99.78317573,114.2477168,109.236852,3IN4,0,-0.085790447
21800270,11/23/2018,-13.5,220,-13,217.5,91.52132622,Cleveland,R,49,93,11,22,12,16,14,28,42,16,25,7,8,9,1,121,112,91.52132622,132.2096226,122.375849,1,0.586021505,0.341463415,0.129032258,0.082538518,0.613333333,0.125,0.266666667,0.103691414,Philadelphia,40,75,12,33,20,26,4,27,31,27,20,5,10,10,2,91.52132622,122.375849,132.2096226,1,1,-0.027311828
21800271,11/23/2018,-10,228.5,-10.5,230.5,101.6862585,Washington,R,40,100,9,46,18,19,14,30,44,28,16,8,12,13,7,107,125,101.6862585,105.2256239,122.9271307,2,0.445,0.274509804,0.18,0.107119314,0.586021505,0.302325581,0.172043011,0.128910278,Toronto,46,93,17,39,16,19,13,37,50,32,23,5,15,15,6,101.6862585,122.9271307,105.2256239,3IN4,0,-0.141021505
21800272,11/23/2018,-3,206.5,-1.5,207.5,100.0109327,San Antonio,R,42,83,10,21,17,24,9,37,46,28,19,3,15,15,4,111,100,100.0109327,110.9878661,99.98906854,1,0.56626506,0.209302326,0.204819277,0.138172439,0.47979798,0.229166667,0.050505051,0.104384134,Indiana,46,99,3,24,5,9,11,34,45,31,22,9,12,12,2,100.0109327,99.98906854,110.9878661,1,1,0.08646708
21800273,11/23/2018,2,214,4,213,103.7639796,Miami,R,37,87,10,34,19,31,10,38,48,20,21,10,14,14,11,103,96,103.7639796,99.26373334,92.51765437,2,0.482758621,0.2,0.218390805,0.122121424,0.409574468,0.224489796,0.20212766,0.141903172,Chicago,35,94,7,28,19,20,11,40,51,23,23,8,17,17,6,103.7639796,92.51765437,99.26373334,1,1,0.073184153
21800274,11/23/2018,-6,227,-7,230,101.9227174,Charlotte,R,43,94,6,31,12,14,11,35,46,24,21,8,13,14,5,104,109,101.9227174,102.0380958,106.9437735,1,0.489361702,0.239130435,0.127659574,0.122634898,0.5,0.239130435,0.172043011,0.119088125,Oklahoma City,41,93,11,33,16,24,11,35,46,24,18,6,14,14,2,101.9227174,106.9437735,102.0380958,1,0,-0.010638298
21800275,11/23/2018,-14,228.5,-13.5,232.5,103.8503484,Phoenix,R,45,90,9,26,17,22,6,34,40,21,25,8,11,11,4,116,114,103.8503484,111.6991919,109.7733438,1,0.55,0.142857143,0.188888889,0.099385616,0.540229885,0.170731707,0.229885057,0.122591944,Milwaukee,42,87,10,44,20,30,7,36,43,30,17,6,14,14,7,103.8503484,109.7733438,111.6991919,1,1,0.009770115
21800276,11/23/2018,-8,214.5,-8.5,210,96.87026357,Orlando,R,32,79,8,32,15,19,4,33,37,24,19,7,13,15,2,87,112,96.87026357,89.81084266,115.6185561,2,0.455696203,0.093023256,0.189873418,0.146541618,0.521505376,0.266666667,0.161290323,0.098672408,Denver,44,93,9,28,15,17,12,39,51,33,20,10,11,11,5,96.87026357,115.6185561,89.81084266,1,0,-0.065809174
21800277,11/23/2018,-2,220.5,-1,218.5,99.79478664,Portland,R,38,93,9,24,12,22,12,27,39,22,16,9,13,13,2,97,125,99.79478664,97.19946629,125.2570442,3IN4,0.456989247,0.244897959,0.129032258,0.112378976,0.664705882,0.181818182,0.141176471,0.140134529,Golden State,48,85,17,32,12,16,6,37,43,29,22,11,15,15,10,99.79478664,125.2570442,97.19946629,1,0,-0.207716635
21800278,11/23/2018,-2,221,-3,219.5,103.5763553,Utah,R,33,85,4,23,13,17,7,34,41,22,21,12,19,19,3,83,90,103.5763553,80.13411917,86.89241838,1,0.411764706,0.142857143,0.152941176,0.170434159,0.5,0.128205128,0.139240506,0.21637216,LA Lakers,36,79,7,23,11,18,5,42,47,10,20,11,23,24,5,103.5763553,86.89241838,80.13411917,1,0,-0.088235294
21800279,11/24/2018,11,213,6.5,208.5,92.67348837,Houston,R,37,74,15,39,19,28,8,23,31,18,19,5,16,16,4,108,117,92.67348837,116.5381836,126.2496989,3IN4-B2B,0.601351351,0.216216216,0.256756757,0.156372166,0.527777778,0.465116279,0.244444444,0.119904077,Cleveland,44,90,7,22,22,29,20,29,49,15,24,11,13,14,2,92.67348837,126.2496989,116.5381836,3IN4-B2B,0,0.073573574
21800280,11/24/2018,2,240,-3.5,238.5,108.0104878,New Orleans,R,43,90,11,31,17,21,7,36,43,23,21,10,16,16,3,114,124,108.0104878,105.5453061,114.8036663,3IN4-B2B,0.538888889,0.14893617,0.188888889,0.13884068,0.622222222,0.12195122,0.133333333,0.130298819,Washington,51,90,10,29,12,23,5,40,45,30,16,12,14,15,9,108.0104878,114.8036663,105.5453061,B2B,0,-0.083333333
21800281,11/24/2018,-9.5,216.5,-11.5,219,101.2645909,Chicago,R,32,81,10,33,22,31,6,34,40,22,19,7,13,15,4,96,111,101.2645909,94.80115323,109.6138334,3IN4-B2B,0.456790123,0.136363636,0.271604938,0.136811383,0.441747573,0.381818182,0.194174757,0.110132159,Minnesota,42,103,7,34,20,23,21,38,59,22,23,7,13,14,5,101.2645909,109.6138334,94.80115323,3IN4-B2B,0,0.015042551
21800282,11/24/2018,-5,217,-6,217,101.844931,Denver,R,39,95,10,30,17,24,15,39,54,26,20,6,14,18,9,105,98,101.844931,103.0979146,96.22472027,3IN4-B2B,0.463157895,0.3,0.178947368,0.145678213,0.402912621,0.327586207,0.145631068,0.081221572,Oklahoma City,37,103,9,39,15,23,19,35,54,22,24,9,10,10,5,101.844931,96.22472027,103.0979146,3IN4-B2B,1,0.060245273
21800283,11/24/2018,2.5,213,2.5,213,97.94042642,Boston,R,41,86,10,28,12,13,9,33,42,19,21,8,17,18,3,104,113,97.94042642,106.1869994,115.3762589,3IN4-B2B,0.534883721,0.230769231,0.139534884,0.164053956,0.574712644,0.282608696,0.149425287,0.142551675,Dallas,42,87,16,41,13,21,13,30,43,27,16,12,16,16,3,97.94042642,115.3762589,106.1869994,2,0,-0.039828923
21800284,11/24/2018,-9,221,-10,227,103.8952652,San Antonio,R,49,92,10,21,21,28,9,30,39,27,21,8,10,10,3,129,135,103.8952652,124.1635024,129.938549,3IN4-B2B,0.586956522,0.204545455,0.22826087,0.087473758,0.656976744,0.166666667,0.255813953,0.116320687,Milwaukee,49,86,15,40,22,29,6,35,41,30,22,7,13,13,3,103.8952652,129.938549,124.1635024,3IN4-B2B,0,-0.070020222
21800285,11/24/2018,-4.5,229.5,-6.5,226,102.0854348,Sacramento,R,42,97,11,28,21,29,13,34,47,28,22,6,8,8,4,116,117,102.0854348,113.6303139,114.6098856,2,0.489690722,0.236363636,0.216494845,0.067934783,0.522727273,0.260869565,0.284090909,0.129578438,Golden State,41,88,10,34,25,29,12,42,54,28,24,5,14,15,6,102.0854348,114.6098856,113.6303139,3IN4-B2B,0,-0.033036551
21800286,11/25/2018,-8.5,217.5,-7.5,216,102.9213865,Orlando,R,42,93,11,31,13,14,9,36,45,31,22,8,13,14,5,108,104,102.9213865,104.9344589,101.0479974,1,0.510752688,0.195652174,0.139784946,0.123718628,0.53164557,0.12195122,0.253164557,0.162689805,LA Lakers,37,79,10,26,20,31,5,37,42,22,17,9,18,18,10,102.9213865,101.0479974,104.9344589,1,1,-0.020892881
21800287,11/25/2018,-8.5,217.5,-8.5,221.5,98.34064327,Phoenix,R,42,82,8,25,15,21,10,32,42,22,22,6,17,17,6,107,118,98.34064327,108.8054709,119.9910801,1,0.56097561,0.263157895,0.182926829,0.157058389,0.548387097,0.288888889,0.172043011,0.111111111,Detroit,43,93,16,41,16,25,13,28,41,30,19,9,12,13,0,98.34064327,119.9910801,108.8054709,1,0,0.012588513
21800288,11/25/2018,8,230.5,6.5,228,102.6362544,Charlotte,R,41,92,18,45,23,28,10,32,42,30,15,8,10,12,4,123,124,102.6362544,119.8406945,120.8150091,1,0.543478261,0.238095238,0.25,0.103163686,0.617021277,0.219512195,0.085106383,0.131763879,Atlanta,50,94,16,39,8,11,9,32,41,34,23,5,15,15,9,102.6362544,120.8150091,119.8406945,1,0,-0.073543016
21800289,11/25/2018,3.5,223,4.5,225.5,100.2809838,Philadelphia,R,44,91,12,29,27,33,13,29,42,28,22,9,9,9,6,127,125,100.2809838,126.6441504,124.6497543,1,0.549450549,0.282608696,0.296703297,0.078588893,0.625,0.256410256,0.170454545,0.141843972,Brooklyn,50,88,10,25,15,20,10,33,43,19,25,2,16,16,4,100.2809838,124.6497543,126.6441504,1,1,-0.075549451
21800290,11/25/2018,-11,218.5,-12,215,96.96381368,Miami,R,39,95,15,36,22,32,17,29,46,21,22,6,7,7,5,115,125,96.96381368,118.6009457,128.9140714,1,0.489473684,0.320754717,0.231578947,0.060303239,0.583333333,0.275,0.222222222,0.098214286,Toronto,47,90,11,35,20,25,11,36,47,25,21,4,9,11,7,96.96381368,128.9140714,118.6009457,1,0,-0.093859649
21800291,11/25/2018,-8.5,208.5,-8,205.5,95.77714286,New York,R,34,91,8,22,27,32,14,42,56,17,21,4,7,10,5,103,98,95.77714286,107.5413162,102.3208639,1,0.417582418,0.285714286,0.296703297,0.086896072,0.505813953,0.125,0.127906977,0.07815553,Memphis,38,86,11,30,11,19,6,35,41,27,23,5,7,8,19,95.77714286,102.3208639,107.5413162,1,1,-0.088231536
21800292,11/25/2018,3,219,3.5,219,108.2602187,Utah,R,49,92,10,30,25,33,13,36,49,30,26,11,18,19,5,133,112,108.2602187,122.8521442,103.4544372,1,0.586956522,0.30952381,0.27173913,0.1513703,0.523529412,0.162790698,0.270588235,0.147007956,Sacramento,40,85,9,23,23,31,7,29,36,20,25,10,17,17,7,108.2602187,103.4544372,122.8521442,B2B,1,0.06342711
21800293,11/25/2018,-3.5,227.5,-4,227.5,95.64301887,LA Clippers,R,38,90,5,25,23,34,11,37,48,15,13,9,4,4,5,104,100,95.64301887,108.7376802,104.5554617,1,0.45,0.20754717,0.255555556,0.03671072,0.474226804,0.301886792,0.082474227,0.105820106,Portland,42,97,8,38,8,10,16,42,58,18,24,2,12,12,5,95.64301887,104.5554617,108.7376802,1,1,-0.024226804
21800294,11/26/2018,4.5,236.5,4.5,233,100.7382653,Milwaukee,R,37,90,16,46,17,21,10,38,48,25,22,7,14,16,5,107,110,100.7382653,106.2158453,109.1938596,3IN4,0.5,0.204081633,0.188888889,0.13884068,0.549382716,0.11627907,0.259259259,0.104562738,Charlotte,38,81,13,29,21,30,5,39,44,21,22,9,11,11,5,100.7382653,109.1938596,106.2158453,3IN4-B2B,0,-0.049382716
21800295,11/26/2018,7,216.5,6,214,94.53304487,Minnesota,R,40,86,8,26,14,19,8,31,39,18,18,8,8,9,8,102,95,94.53304487,107.8987778,100.4939597,3IN4,0.511627907,0.205128205,0.162790698,0.087074303,0.476744186,0.225,0.151162791,0.155734701,Cleveland,36,86,10,31,13,14,9,31,40,24,18,4,16,17,3,94.53304487,100.4939597,107.8987778,3IN4,1,0.034883721
21800296,11/26/2018,3.5,224.5,-1.5,223.5,96.48491369,Houston,R,46,97,18,48,21,27,18,30,48,22,31,8,19,21,5,131,135,106.5354255,122.9637929,126.7184125,3IN4,0.567010309,0.382978723,0.216494845,0.161687712,0.623595506,0.230769231,0.269662921,0.11199173,Washington,50,89,11,29,24,32,9,29,38,29,29,7,13,13,7,106.5354255,126.7184125,122.9637929,3IN4,0,-0.056585196
21800297,11/26/2018,6,213.5,6.5,215.5,99.58715152,San Antonio,R,45,93,10,30,8,9,7,39,46,29,16,7,10,10,2,108,107,99.58715152,108.4477248,107.4435792,3IN4,0.537634409,0.155555556,0.086021505,0.093492895,0.544444444,0.113636364,0.1,0.112317484,Chicago,42,90,14,33,9,11,5,38,43,23,12,6,11,12,5,99.58715152,107.4435792,108.4477248,3IN4,1,-0.006810036
21800298,11/26/2018,1,226.5,-2,228.5,99.54841141,Boston,R,48,97,19,39,9,10,14,28,42,27,25,14,13,15,4,124,107,99.54841141,124.5625101,107.4853918,3IN4,0.592783505,0.311111111,0.092783505,0.128865979,0.519480519,0.243243243,0.350649351,0.196850394,New Orleans,34,77,12,32,27,29,9,31,40,21,20,8,22,22,5,99.54841141,107.4853918,124.5625101,3IN4,1,0.073302986
21800299,11/26/2018,-5,203,-4.5,206.5,98.87159722,Indiana,R,49,84,9,18,14,17,4,35,39,33,17,13,16,16,4,121,88,98.87159722,122.38095,89.0043273,2,0.636904762,0.125,0.166666667,0.148864905,0.469135802,0.222222222,0.148148148,0.176777075,Utah,34,81,8,31,12,17,10,28,38,25,17,10,17,19,4,98.87159722,89.0043273,122.38095,3IN4-B2B,1,0.167768959
21800300,11/26/2018,-7.5,214.5,-6.5,214,98.92462406,Orlando,R,40,90,14,30,16,21,6,28,34,28,21,11,11,11,2,110,116,98.92462406,111.1957726,117.2609965,3IN4-B2B,0.522222222,0.142857143,0.177777778,0.099782293,0.56547619,0.263157895,0.25,0.137463343,Golden State,41,84,13,35,21,23,10,36,46,21,19,8,14,15,7,98.92462406,117.2609965,111.1957726,3IN4,0,-0.043253968
21800301,11/27/2018,-7,220.5,-7.5,220.5,103.241431,New York,R,36,91,9,27,27,32,13,37,50,16,31,5,13,13,5,108,115,103.241431,104.6091661,111.3893898,1,0.445054945,0.240740741,0.296703297,0.110094851,0.51875,0.159090909,0.4,0.115248227,Detroit,38,80,7,24,32,45,7,41,48,20,26,5,13,13,7,103.241431,111.3893898,104.6091661,1,0,-0.073695055
21800302,11/27/2018,-7,221,-8,223.5,106.665,Atlanta,R,38,80,12,31,27,32,10,36,46,22,24,13,24,24,7,115,113,106.665,107.8141846,105.9391553,1,0.55,0.238095238,0.3375,0.203252033,0.534482759,0.234042553,0.229885057,0.166389351,Miami,40,87,13,38,20,30,11,32,43,22,25,20,20,20,3,106.665,105.9391553,107.8141846,1,1,0.015517241
21800303,11/27/2018,3.5,205,5.5,209,93.23195489,Toronto,R,42,69,18,33,20,28,4,27,31,25,18,5,15,15,5,122,114,93.23195489,130.8564217,122.2756727,1,0.739130435,0.142857143,0.289855072,0.155730897,0.564705882,0.289473684,0.211764706,0.13731234,Memphis,43,85,10,29,18,21,11,24,35,27,23,9,13,15,5,93.23195489,122.2756727,130.8564217,1,1,0.174424552
21800304,11/27/2018,-4,211.5,-3,219,97.13130933,LA Lakers,R,34,87,5,35,12,18,8,31,39,19,19,5,12,12,8,85,117,97.13130933,87.51040276,120.4554956,1,0.41954023,0.153846154,0.137931034,0.112233446,0.530927835,0.340425532,0.144329897,0.103806228,Denver,47,97,9,25,14,15,16,44,60,28,17,7,11,12,4,97.13130933,120.4554956,87.51040276,2,0,-0.111387605
21800305,11/27/2018,2.5,212.5,2.5,217,94.8928,Indiana,R,38,90,11,26,22,29,17,38,55,25,13,8,12,12,6,109,104,94.8928,114.8664598,109.5973562,B2B,0.483333333,0.34,0.244444444,0.104566051,0.5,0.24,0.130434783,0.082629453,Phoenix,41,92,10,30,12,18,12,33,45,20,17,8,8,9,6,94.8928,109.5973562,114.8664598,1,1,-0.016666667
21800306,11/28/2018,-12,233,-12,230,104.0067632,Atlanta,R,32,93,11,44,19,22,16,38,54,20,25,11,19,19,8,94,108,104.0067632,90.37873797,103.8394011,3IN4-B2B,0.403225806,0.290909091,0.204301075,0.156147272,0.481927711,0.11627907,0.337349398,0.123587571,Charlotte,38,83,4,20,28,37,5,39,44,20,21,15,14,14,5,104.0067632,103.8394011,90.37873797,3IN4,0,-0.078701904
21800307,11/28/2018,-12.5,227.5,-12.5,227,101.4324727,New York,R,32,92,6,29,21,22,11,30,41,14,21,11,13,15,5,91,117,101.4324727,89.71485914,115.347676,3IN4-B2B,0.380434783,0.20754717,0.22826087,0.128556736,0.609195402,0.210526316,0.126436782,0.145401672,Philadelphia,47,87,12,25,11,16,8,42,50,34,19,7,16,16,5,101.4324727,115.347676,89.71485914,2,0,-0.22876062
21800308,11/28/2018,3,216.5,3.5,214.5,101.1506878,Utah,R,39,82,9,28,14,21,8,40,48,17,25,10,19,19,6,101,91,101.1506878,99.85102639,89.96478615,3IN4,0.530487805,0.19047619,0.170731707,0.172351234,0.412790698,0.259259259,0.23255814,0.16903313,Brooklyn,30,86,11,30,20,28,14,34,48,11,20,12,20,20,5,101.1506878,89.96478615,99.85102639,2,1,0.117697107
21800309,11/28/2018,-7,214,-5.5,217.5,96.59691558,Dallas,R,46,85,17,34,19,24,10,27,37,27,17,10,14,15,7,128,108,96.59691558,132.509407,111.8048121,3+,0.641176471,0.303030303,0.223529412,0.135672938,0.534482759,0.357142857,0.172413793,0.156358582,Houston,40,87,13,45,15,23,15,23,38,28,26,10,16,18,5,96.59691558,111.8048121,132.509407,1,1,0.106693712
21800310,11/28/2018,-13.5,227.5,-15,230,101.005,Chicago,R,40,89,11,37,22,29,9,36,45,28,23,9,11,11,3,113,116,101.005,111.8756497,114.8457997,1,0.511235955,0.183673469,0.247191011,0.097552324,0.563218391,0.181818182,0.206896552,0.109529025,Milwaukee,43,87,12,35,18,24,8,40,48,29,23,6,12,12,8,101.005,114.8457997,111.8756497,1,0,-0.051982436
21800311,11/28/2018,-4,216,-5,215.5,98.10946809,San Antonio,R,34,87,8,27,13,13,12,34,46,23,17,1,18,19,8,89,128,98.10946809,90.71499595,130.466511,1,0.436781609,0.255319149,0.149425287,0.170068027,0.595959596,0.276595745,0.101010101,0.078534031,Minnesota,50,99,18,41,10,15,13,35,48,33,18,12,8,9,6,98.10946809,130.466511,90.71499595,1,0,-0.159177987
21800312,11/28/2018,-6,242,-5.5,241,105.559998,Washington,R,41,95,13,39,9,16,12,26,38,26,22,12,16,16,2,104,125,105.559998,98.52216933,118.4160689,1,0.5,0.203389831,0.094736842,0.135547272,0.542105263,0.395348837,0.231578947,0.157084511,New Orleans,46,95,11,36,22,28,17,47,64,24,20,10,20,20,5,105.559998,118.4160689,98.52216933,1,0,-0.042105263
21800313,11/28/2018,-13,216,-13,215,97.29558442,Cleveland,R,35,89,9,23,4,9,7,36,43,20,19,4,12,14,1,83,100,97.29558442,85.30705735,102.7795872,1,0.443820225,0.142857143,0.04494382,0.130890052,0.511627907,0.181818182,0.139534884,0.123106061,Oklahoma City,41,86,6,27,12,15,8,42,50,25,18,5,13,13,11,97.29558442,102.7795872,85.30705735,3+,0,-0.067807682
21800314,11/28/2018,-8,213,-10,214.5,97.10526452,Orlando,R,42,81,14,30,14,15,3,34,37,28,20,3,14,15,8,112,115,97.10526452,115.3387518,118.4281826,3IN4,0.604938272,0.081081081,0.172839506,0.14619883,0.547058824,0.276595745,0.258823529,0.108030248,Portland,37,85,19,39,22,32,13,34,47,24,17,8,11,12,1,97.10526452,118.4281826,115.3387518,2,0,0.057879448
21800315,11/28/2018,-11,228,-12,229,102.4948889,Phoenix,R,39,89,8,26,13,18,7,27,34,20,24,17,16,17,6,99,115,102.4948889,96.59018227,112.2007168,3IN4-B2B,0.483146067,0.155555556,0.146067416,0.149227528,0.529069767,0.4,0.279069767,0.173439049,LA Clippers,40,86,11,21,24,32,18,38,56,21,17,6,21,21,7,102.4948889,112.2007168,96.59018227,2,0,-0.0459237
21800316,11/29/2018,-8,224.5,-9.5,223,95.61123779,Golden State,R,50,103,11,30,17,20,17,29,46,27,22,6,14,15,5,128,131,105.5707417,121.2457144,124.0874108,2,0.538834951,0.361702128,0.165048544,0.11829653,0.605555556,0.194444444,0.244444444,0.1298027,Toronto,47,90,15,38,22,24,7,30,37,25,23,5,14,15,6,105.5707417,124.0874108,121.2457144,1,0,-0.066720604
21800317,11/29/2018,-5,215.5,-5,221,101.8498594,Indiana,R,32,86,10,23,22,27,10,34,44,23,22,14,17,17,4,96,104,101.8498594,94.25638931,102.1110884,3IN4,0.430232558,0.204081633,0.255813953,0.147980501,0.529069767,0.244444444,0.151162791,0.157728707,LA Lakers,42,86,7,24,13,23,11,39,50,25,23,8,18,18,11,101.8498594,102.1110884,94.25638931,1,0,-0.098837209
21800318,11/29/2018,2,232.5,1.5,236,100.7156522,LA Clippers,R,50,90,12,28,21,28,8,30,38,25,21,7,9,10,5,133,121,100.7156522,132.0549459,120.1402139,B2B,0.622222222,0.2,0.233333333,0.089031339,0.515625,0.347826087,0.229166667,0.092874029,Sacramento,46,96,7,24,22,26,16,32,48,26,25,4,11,11,2,100.7156522,120.1402139,132.0549459,3+,1,0.106597222
21800319,11/30/2018,-13.5,209,-12.5,207,93.97824301,Cleveland,R,30,77,7,22,28,35,9,27,36,18,21,5,13,13,1,95,128,93.97824301,101.0872272,136.2017377,1,0.435064935,0.204545455,0.363636364,0.123339658,0.625,0.307692308,0.141304348,0.091709464,Boston,49,92,17,31,13,16,12,35,47,30,27,4,10,10,4,93.97824301,136.2017377,101.0872272,3+,0,-0.189935065
21800320,11/30/2018,-2.5,217,-2,219.5,97.71,Utah,R,44,81,18,40,13,18,6,35,41,32,13,5,14,14,5,119,111,97.71,121.7889674,113.6014737,1,0.654320988,0.162162162,0.160493827,0.136027983,0.542105263,0.166666667,0.084210526,0.073583517,Charlotte,47,95,9,28,8,13,7,31,38,19,17,8,8,8,3,97.71,113.6014737,121.7889674,1,1,0.112215724
21800321,11/30/2018,-9,216.5,-8.5,217,97.29978261,Chicago,R,37,86,3,21,11,14,7,33,40,25,20,5,15,15,7,88,107,97.29978261,90.44213424,109.9694132,1,0.447674419,0.152173913,0.127906977,0.139977604,0.516304348,0.282608696,0.130434783,0.116029989,Detroit,41,92,13,34,12,16,13,39,52,24,17,5,13,13,5,97.29978261,109.9694132,90.44213424,2,0,-0.068629929
21800322,11/30/2018,-7.5,235,-8.5,233.5,104.787585,Washington,R,37,92,8,28,16,19,8,34,42,22,20,10,15,16,4,98,123,104.787585,93.52252938,117.3803175,1,0.445652174,0.163265306,0.173913043,0.137504297,0.5,0.333333333,0.255102041,0.096370061,Philadelphia,43,98,12,38,25,33,17,41,58,28,17,11,12,12,7,104.787585,117.3803175,93.52252938,1,0,-0.054347826
21800323,11/30/2018,2,208,2.5,206,93.6948046,Memphis,R,50,101,12,30,19,22,11,34,45,27,23,8,17,17,6,131,125,113.2145556,115.7095034,110.4098315,2,0.554455446,0.215686275,0.188118812,0.133145363,0.531914894,0.244444444,0.265957447,0.150554675,Brooklyn,42,94,16,44,25,30,11,40,51,26,28,7,16,19,4,113.2145556,110.4098315,115.7095034,1,1,0.022540552
21800324,11/30/2018,3,229.5,3,228,98.63427083,New Orleans,R,35,82,6,28,25,29,11,35,46,25,22,4,16,16,8,101,106,98.63427083,102.398486,107.467718,1,0.463414634,0.25,0.304878049,0.144456482,0.489247312,0.270833333,0.161290323,0.111530542,Miami,40,93,11,33,15,24,13,33,46,22,24,10,10,13,4,98.63427083,107.467718,102.398486,2,0,-0.025832678
21800325,11/30/2018,-13.5,225,-13,228.5,108.516,Atlanta,R,43,96,11,36,12,20,14,28,42,26,12,15,21,21,3,109,124,108.516,100.4460172,114.2688636,3IN4,0.505208333,0.264150943,0.125,0.166931638,0.625,0.2,0.159090909,0.188679245,Oklahoma City,46,88,18,41,14,15,7,39,46,30,24,12,20,22,7,108.516,114.2688636,100.4460172,1,0,-0.119791667
21800326,11/30/2018,-1,217,4,216,96.89777778,Houston,R,49,98,22,54,16,20,13,36,49,32,22,9,5,6,6,136,105,96.89777778,140.354096,108.3616182,1,0.612244898,0.288888889,0.163265306,0.053191489,0.511627907,0.2,0.197674419,0.120593692,San Antonio,39,86,10,28,17,20,9,32,41,24,18,4,13,13,4,96.89777778,108.3616182,140.354096,1,1,0.100616991
21800327,11/30/2018,1,216,4,215.5,91.83102564,Orlando,R,39,82,8,27,13,18,8,36,44,23,16,7,12,12,5,99,85,91.83102564,107.8067018,92.56130965,1,0.524390244,0.205128205,0.158536585,0.117739403,0.446428571,0.2,0.119047619,0.126017836,Phoenix,34,84,7,28,10,14,9,31,40,22,15,5,12,13,0,91.83102564,92.56130965,107.8067018,3IN4,1,0.077961672
21800328,11/30/2018,-4.5,221,-4,222,106.2671138,Dallas,R,34,86,10,39,25,34,9,37,46,20,25,9,16,16,4,103,114,106.2671138,96.92556458,107.2768385,1,0.453488372,0.191489362,0.290697674,0.136798906,0.540697674,0.195652174,0.244186047,0.152439024,LA Lakers,42,86,9,30,21,32,9,38,47,23,29,8,17,18,3,106.2671138,107.2768385,96.92556458,3IN4-B2B,0,-0.087209302
21800329,11/30/2018,-2.5,214.5,-2,214,94.71588889,Denver,R,40,87,14,30,19,26,13,28,41,28,21,11,11,12,3,113,112,94.71588889,119.3041646,118.2483756,2,0.540229885,0.288888889,0.218390805,0.108656284,0.564705882,0.3,0.188235294,0.129342203,Portland,45,85,6,22,16,21,12,32,44,19,23,7,14,14,6,94.71588889,118.2483756,119.3041646,1,1,-0.024475997
21800330,12/1/2018,9,231,8,230.5,102.9010678,Milwaukee,R,46,94,18,42,24,31,10,41,51,28,25,11,16,17,4,134,136,113.6199291,117.9370565,119.6973111,2,0.585106383,0.222222222,0.255319149,0.136392811,0.635416667,0.127659574,0.145833333,0.139070681,New York,51,96,20,34,14,21,6,35,41,30,23,5,16,17,2,113.6199291,119.6973111,117.9370565,2,0,-0.050310284
